heading (radians),x (meters),y (meters),theta (radians),cost
2.951352289768751,0.6238016382406144,1.815675920935876,2.951352289768751,0.007918651103212495
2.9531056485901703,0.6160347378957373,1.8171655502546809,2.9531056485901703,0.00790845980420309
2.9548683577622525,0.6073838758769198,1.8188087732130171,2.9548683577622525,0.00880554344486599
2.956638144978621,0.5986993807425461,1.820442584776138,2.956638144978621,0.008836843099362295
2.9584178795234486,0.5904581624950617,1.8219777860997433,2.9584178795234486,0.00838298999800609
2.9601983504723943,0.5822240900351626,1.82349638761288,2.9601983504723943,0.008372938542146907
2.9619842102459226,0.574434878277651,1.8249186025106827,2.9619842102459226,0.00791798680340454
2.963256238482945,0.5657828293352862,1.8264841146887145,2.963256238482945,0.008792541116232672
2.9638513640957367,0.5570836895841978,1.8280493311939316,2.9638513640957367,0.008838831094503964
2.963555237470753,0.548381411550064,1.8296130991999735,2.963555237470753,0.008841663495071955
2.9632760557544113,0.5401405067886076,1.831097103613071,2.9632760557544113,0.008373456895780163
2.963375905897785,0.531897222806372,1.832582633152443,2.963375905897785,0.00837606881682149
2.9628624167131807,0.523653005507423,1.834068941111083,2.9628624167131807,0.008377125415093545
2.962772226251609,0.5149839282818827,1.8356357569487949,2.962772226251609,0.008809529602180049
2.9631830224615276,0.5062851433896761,1.8372067578885405,2.9631830224615276,0.00883950804929564
2.9633630642846356,0.49758462387095936,1.838775003111642,2.9633630642846356,0.008840725817225205
2.9639818993974503,0.4893450287618153,1.8402572815933798,2.9639818993974503,0.008371862221755287
2.9646772940670756,0.4811016905067305,1.8417347423637354,2.9646772940670756,0.008374694974486167
2.9649821283292668,0.47285660176666944,1.8432075541883073,2.9649821283292668,0.008375599262266603
2.965589787729029,0.4641844663457052,1.8447532468496501,2.965589787729029,0.008808808010331003
2.9662301633514403,0.45548161443480645,1.846298261282892,2.9662301633514403,0.008838930986378373
2.9674122764063027,0.4472385250959333,1.8477547891294015,2.9674122764063027,0.008370782234433145
2.9691934028253026,0.4389913791927089,1.849199471037829,2.9691934028253026,0.008372724847121675
2.970413985729488,0.43074087354972607,1.8506314046618324,2.970413985729488,0.00837384483188239
2.9709489663412763,0.4224878097058748,1.8520553742732295,2.9709489663412763,0.008375007597899097
2.9719697999003998,0.41380707511491466,1.8535478517793789,2.9719697999003998,0.008808100938627668
2.9730365368641904,0.4050949437516251,1.8550357127427264,2.9730365368641904,0.008838266975910341
2.9735049112610548,0.3963796561151625,1.8565165231301237,2.9735049112610548,0.008840194454292342
2.9744019793537135,0.388125662459019,1.8579140286223352,2.9744019793537135,0.008371465395999573
2.9753380159332483,0.37986749812236215,1.859304066013884,2.9753380159332483,0.008374334729465692
2.9757481846932476,0.371607370429066,1.860688264798105,2.9757481846932476,0.008375303921876305
2.976531568113092,0.36291954004268007,1.8621394184897864,2.976531568113092,0.008808191860960539
2.977907354167297,0.35420108347313894,1.8635870349482675,2.977907354167297,0.008837820905960936
2.9795055023600177,0.34548010113320654,1.865021322657932,2.9795055023600177,0.00883813974813181
2.9807361813630955,0.3372184369240441,1.8663673698291192,2.9807361813630955,0.008370599649488516
2.981346043065404,0.3289512965216477,1.8677060874185425,2.981346043065404,0.008374829861983239
2.9816107850672413,0.32068281039158814,1.8690412803839478,2.9816107850672413,0.008375595688537905
2.982316074778576,0.3119869889171429,1.8704417218842233,2.982316074778576,0.008807868499876526
2.983646803024589,0.30326027622874574,1.8718387404683066,2.983646803024589,0.00883782638832115
2.9852255140504558,0.2945311122145632,1.8732229379325418,2.9852255140504558,0.008838229857075169
2.986994167653863,0.2862624184171101,1.874520056928695,2.986994167653863,0.008369815697267231
2.988827410120984,0.27798826733749366,1.8758026695385477,2.988827410120984,0.008372972661801228
2.99062620499915,0.2697118858610652,1.877070100238121,2.99062620499915,0.008372865156061497
2.992486344992437,0.2610046057228945,1.878387233809226,2.992486344992437,0.008806336823487599
2.994358329135357,0.2522648001477084,1.8796927798378977,2.994358329135357,0.008836778367993322
2.9961744198727662,0.24352171257167168,1.8809823117075195,2.9961744198727662,0.008837673495044837
2.9980402603496916,0.23523951055341089,1.8821883043500736,2.9980402603496916,0.008369545299786467
2.99935053383874,0.226951213881037,1.88338069860347,2.99935053383874,0.008373629188399545
2.9999221287412294,0.21866032057253673,1.884565358781881,2.9999221287412294,0.008375101885424868
3.000683757670683,0.2108327975165178,1.8856790653266768,3.000683757670683,0.007906355637107997
3.001416862119148,0.20300157282208905,1.8867873339923777,3.001416862119148,0.007909256580109466
3.002096608449795,0.19563328605000394,1.8878246535038201,3.002096608449795,0.007440946292273825
3.002672414445444,0.1882612253343259,1.8888579848451688,3.002672414445444,0.00744412875067705
3.002922578882105,0.18088787054221633,1.8898879416770453,3.002922578882105,0.0074449427107167445
3.003337972619903,0.1739788009022338,1.8908512023417134,3.003337972619903,0.006975895239911877
3.0037580559062076,0.16706605381353484,1.8918117281952478,3.0037580559062076,0.006979160567548497
3.0039398594186757,0.16015230154180493,1.8927699241507878,3.0039398594186757,0.0069798359553834635
3.003727902618193,0.15370216859933294,1.893663891813248,3.003727902618193,0.006511788783205954
3.0028449411454075,0.14724797682683413,1.8945614466962648,3.0028449411454075,0.006516302341375718
3.002017363381045,0.14079425375455018,1.8954651055034348,3.002017363381045,0.006516681727191083
3.0009789818577093,0.1348056704826271,1.8963094256430746,3.0009789818577093,0.006047810025369375
2.9994338265560527,0.1288137307634104,1.8971614364782046,2.9994338265560527,0.006052211501749212
2.99831538621944,0.12282357320402125,1.8980217192404232,2.99831538621944,0.006051617471162361
2.997822957987061,0.11683533274457844,1.8988873820565797,2.997822957987061,0.006050487245783092
2.9976055911817805,0.11084791275605899,1.8997549220755683,2.9976055911817805,0.006049944115731072
2.9963215552050495,0.10532326005815107,1.900558507100943,2.9963215552050495,0.005582789296176928
2.99482553157004,0.09979545999421124,1.9013705112072468,2.99482553157004,0.0055871212816214514
2.9941660142197324,0.09426998139776396,1.902189280069415,2.9941660142197324,0.005585812042080643
2.9922694207662928,0.08920723131214353,1.9029450523506868,2.9922694207662928,0.005118850473552494
2.9896173826399,0.08414080653425987,1.9037129531154924,2.9896173826399,0.005124288400796984
2.9874530033567783,0.07907735522625671,1.9044933824282797,2.9874530033567783,0.0051232420458901425
2.986063384638515,0.07401697230939988,1.9052827551203564,2.986063384638515,0.005121580274896882
2.9841411807751146,0.06942007750862687,1.906007527442838,2.9841411807751146,0.00465367991258632
2.981786322607144,0.06482062830111594,1.9067415270660393,2.981786322607144,0.004657648382964565
2.9798137017756057,0.060223038558856926,1.907486528771195,2.9798137017756057,0.00465755933712179
2.9785070783127057,0.05562792199555823,1.9082391559764513,2.9785070783127057,0.004656344482573628
2.9779296684316625,0.051034951846880526,1.908996707090373,2.9779296684316625,0.004655025078004257
2.977673794076593,0.046442831041142024,1.9097558324246584,2.977673794076593,0.004654443550807149
2.9771362895614684,0.04229583270388475,1.9104428142467995,2.9771362895614684,0.004203515104429498
2.976564099619442,0.038162424209297344,1.911129508836372,2.976564099619442,0.0041900614843311595
2.976308985688281,0.034030257119002635,1.9118181178809925,2.976308985688281,0.004189151140559128
2.976194470050691,0.029898617470802722,1.9125074513387377,2.976194470050691,0.004188750028175991
2.9761414942545574,0.025767201012794387,1.9131972800995498,2.9761414942545574,0.004188611424893188
2.976115613606159,0.021635842739562056,1.913887314719518,2.976115613606159,0.004188587943276316
2.975127808147373,0.017948248114287375,1.9145045591345067,2.975127808147373,0.0037388961991729006
2.973925254847192,0.014273844419981734,1.9151235403138398,2.973925254847192,0.0037261750105296396
2.973391803294669,0.010601766648766733,1.91574602608716,2.973391803294669,0.003724465558417381
2.9721851609376166,0.008034309332221079,1.9161836682111506,2.9721851609376166,0.0026044899118589184
2.9699147904316914,0.006604372794556225,1.9164285168726534,2.9699147904316914,0.001450747865340026
2.9672863305943094,0.006264479863721008,1.9164861631386771,2.9672863305943094,0.00034474671342630447
2.9654195193657205,0.006248840988852047,1.9164878299349095,2.9654195193657205,1.5727447880925883e-05
2.964571005541311,0.0062453518154564095,1.9164880293910307,2.964571005541311,3.494869629771799e-06
2.9641946070921357,0.006243820940108051,1.9164883184429444,2.9641946070921357,1.5579250113683818e-06
2.9640256284512363,0.006242963409780933,1.9164886936542587,2.9640256284512363,9.360244613585543e-07
2.9639482548753944,0.006242022576967294,1.916488988469438,2.9639482548753944,9.859423782415494e-07
2.9639113557844783,0.006240817957801456,1.9164891858811544,2.9639113557844783,1.2206878062957871e-06
2.963892273978854,0.006239370330466482,1.91648933076637,2.963892273978854,1.4548596587527358e-06
2.963881026935825,0.006237700538619536,1.91648946521667,2.963881026935825,1.6751960169777045e-06
2.9638732790492828,0.00623600800674593,1.916489677276406,2.9638732790492828,1.7057647771021004e-06
2.963867119028342,0.006234437641581255,1.9164899660703159,2.963867119028342,1.5966993056983842e-06
2.9638616444395924,0.006233065069710766,1.91649023611458,2.9638616444395924,1.3988843569822256e-06
2.963856485364809,0.006231907252925621,1.916490476497431,2.963856485364809,1.182507345899385e-06
2.963851508446631,0.006230884078111474,1.916490766075604,2.963851508446631,1.0633636342193515e-06
2.963846589392775,0.006229882234221448,1.9164910347812993,2.963846589392775,1.037253069719376e-06
2.963841684644318,0.006228814932622558,1.916491307862334,2.963841684644318,1.1016832369110358e-06
2.9638367350020287,0.006227520092677644,1.9164915098210384,2.9638367350020287,1.3104952503691708e-06
2.9638317511471652,0.006226191917928895,1.916491647291427,2.9638317511471652,1.3352701116114437e-06
2.9638267595538004,0.006224837344043039,1.9164917710900928,2.9638267595538004,1.360219291837605e-06
2.963821812041672,0.006223492736539803,1.9164919838588854,2.963821812041672,1.361337539649005e-06
2.9638168984649007,0.006222165261078105,1.9164922456788471,2.9638168984649007,1.353048703395216e-06
2.963811996467551,0.006220900849092454,1.9164924926669982,2.963811996467551,1.2883092859302081e-06
2.9638071349415966,0.006219680682976679,1.916492796250701,2.9638071349415966,1.2573656646808127e-06
2.9638022584877146,0.0062184952367038675,1.9164930515433116,2.9638022584877146,1.2126240896305623e-06
2.963797355322225,0.0062173023749059345,1.9164932442373828,2.963797355322225,1.208325400718723e-06
2.963792460678179,0.006216087823638962,1.9164934694288167,2.963792460678179,1.2352513760471404e-06
2.963787525861245,0.006214822980706779,1.9164936123721235,2.963787525861245,1.2728945093909097e-06
2.963782599014822,0.006213541901744589,1.9164937838736145,2.963782599014822,1.2925076668180303e-06
2.9637776870844266,0.00621220006722408,1.9164939944496717,2.9637776870844266,1.3582570288133047e-06
2.9637727957067788,0.006210882514795589,1.916494226508434,2.9637727957067788,1.3378324524912104e-06
2.9637679509369095,0.00620964195423395,1.916494514772118,2.9637679509369095,1.2736115807527288e-06
2.963763148445854,0.0062084354756087356,1.9164948634724501,2.963763148445854,1.2558593053166702e-06
2.963758324999133,0.006207227533653973,1.91649514997929,2.963758324999133,1.2414547657218246e-06
2.9637534753383528,0.00620602047235132,1.9164953799129858,2.9637534753383528,1.228766248256304e-06
2.963748557728307,0.00620479197733042,1.9164954863710815,2.963748557728307,1.233099080573068e-06
2.963743635444803,0.0062034906283217825,1.916495606644045,2.963743635444803,1.3068951098126526e-06
2.9637387707731713,0.00620223924189711,1.9164958313123137,2.9637387707731713,1.2713944371419086e-06
2.9637339256150037,0.006200919668646001,1.9164960944743183,2.9637339256150037,1.3455585478623794e-06
2.9637290937463883,0.006199643880148801,1.916496354435892,2.9637290937463883,1.3020047270785412e-06
2.9637242718466985,0.006198403593912063,1.9164966162332278,2.9637242718466985,1.2676150023097383e-06
2.9637194400867513,0.0061971514272809265,1.916496852245443,2.9637194400867513,1.2742146749721178e-06
2.9637145684511403,0.006195882464313196,1.9164970119214124,2.9637145684511403,1.2789696746421292e-06
2.963709701285858,0.006194567604873555,1.9164971864729385,2.963709701285858,1.3263949567477605e-06
2.963704845273449,0.006193293399397409,1.9164973734253814,2.963704845273449,1.2878473556018117e-06
2.9637000030519034,0.006192063189083835,1.916497571662342,2.9637000030519034,1.2460799766396929e-06
2.9636951737451795,0.006190849610133792,1.9164977891758335,2.9636951737451795,1.2329176724123285e-06
2.9636903536048376,0.006189573222944132,1.9164980260427558,2.9636903536048376,1.2981795703236698e-06
2.963685539025876,0.0061882800698843665,1.9164982623174893,2.963685539025876,1.3145609859182353e-06
2.9636807350283516,0.006187030386375975,1.9164985005810269,2.9636807350283516,1.2721943186790075e-06
2.963675941275381,0.006185820569173721,1.9164987425725013,2.963675941275381,1.2337818026535946e-06
2.9636711560080027,0.006184607057122828,1.916498998846675,2.9636711560080027,1.2402773680703282e-06
2.9636663750137524,0.006183324204996116,1.9164992611189438,2.9636663750137524,1.309387766090281e-06
2.963661596432925,0.006182048116651525,1.9164995178772744,2.963661596432925,1.3016628993451394e-06
2.9636568258707316,0.006180815165098297,1.916499770697592,2.9636568258707316,1.2586054368163178e-06
2.963652062334135,0.006179616878573103,1.9165000246201949,2.963652062334135,1.2248948055844968e-06
2.963647303949433,0.006178391699220493,1.9165002909043725,2.963647303949433,1.2537829594070642e-06
